,Area,Cost of Production,Crop,MSP,Mean,Min,Month,Year,Profit,Profit %,Loan wavier
302,Badepally,3460,Paddy,3800.0,1606,1309,December,2016,340.0,9.826589595375722,True
303,Cherial,3460,Paddy,3800.0,1510,1510,December,2016,340.0,9.826589595375722,True
304,Asifabad,3460,Paddy,3800.0,1510,1510,December,2016,340.0,9.826589595375722,True
305,Tandur,3460,Paddy,3800.0,1330,1280,December,2016,340.0,9.826589595375722,True
306,Sardarnagar,3460,Paddy,3800.0,1650,1650,December,2016,340.0,9.826589595375722,True
307,Warangal,3460,Paddy,3800.0,1420,1410,December,2016,340.0,9.826589595375722,True
308,Warangal,3460,Paddy,3800.0,1470,1470,December,2016,340.0,9.826589595375722,True
309,Huzurabad,3460,Paddy,3800.0,1470,1470,December,2016,340.0,9.826589595375722,True
310,Ibrahimpatnam,3460,Paddy,3800.0,1510,1510,December,2016,340.0,9.826589595375722,True
311,Cherial,3460,Paddy,3800.0,1510,1510,December,2016,340.0,9.826589595375722,True
312,Badepally,3460,Paddy,3800.0,1468,1259,December,2016,340.0,9.826589595375722,True
313,Tandur,3460,Paddy,3800.0,1330,1300,December,2016,340.0,9.826589595375722,True
314,Sardarnagar,3460,Paddy,3800.0,1600,1600,December,2016,340.0,9.826589595375722,True
315,Warangal,3460,Paddy,3800.0,1420,1410,December,2016,340.0,9.826589595375722,True
316,Warangal,3460,Paddy,3800.0,1470,1470,December,2016,340.0,9.826589595375722,True
317,Asifabad,3460,Paddy,3800.0,1510,1510,December,2016,340.0,9.826589595375722,True
318,Jangaon,3460,Paddy,3800.0,1470,1470,December,2016,340.0,9.826589595375722,True
319,Mallapur,3460,Paddy,3800.0,1510,1510,December,2016,340.0,9.826589595375722,True
320,Ibrahimpatnam,3460,Paddy,3800.0,1510,1510,December,2016,340.0,9.826589595375722,True
321,Badepally,3460,Paddy,3800.0,1449,1329,December,2016,340.0,9.826589595375722,True
322,Tandur,3460,Paddy,3800.0,1330,1290,December,2016,340.0,9.826589595375722,True
323,Sardarnagar,3460,Paddy,3800.0,1650,1650,December,2016,340.0,9.826589595375722,True
324,Huzurabad,3460,Paddy,3800.0,1470,1470,December,2016,340.0,9.826589595375722,True
325,Jangaon,3460,Paddy,3800.0,1470,1470,December,2016,340.0,9.826589595375722,True
326,Atmakur(Gudepahad),3460,Paddy,3800.0,5000,5000,December,2016,340.0,9.826589595375722,True
327,Tandur,3460,Paddy,3800.0,1330,1280,December,2016,340.0,9.826589595375722,True
328,Sardarnagar,3460,Paddy,3800.0,1600,1600,December,2016,340.0,9.826589595375722,True
329,Warangal,3460,Paddy,3800.0,1420,1400,December,2016,340.0,9.826589595375722,True
330,Ibrahimpatnam,3460,Paddy,3800.0,1510,1510,December,2016,340.0,9.826589595375722,True
331,Jangaon,3460,Paddy,3800.0,1470,1470,December,2016,340.0,9.826589595375722,True
332,Badepally,3460,Paddy,3800.0,1589,1370,December,2016,340.0,9.826589595375722,True
333,Sardarnagar,3460,Paddy,3800.0,1600,1600,December,2016,340.0,9.826589595375722,True
334,Tandur,3460,Paddy,3800.0,1330,1280,December,2016,340.0,9.826589595375722,True
335,Warangal,3460,Paddy,3800.0,1430,1430,December,2016,340.0,9.826589595375722,True
336,Mallapur,3460,Paddy,3800.0,1510,1510,December,2016,340.0,9.826589595375722,True
337,Ibrahimpatnam,3460,Paddy,3800.0,1510,1510,December,2016,340.0,9.826589595375722,True
338,Cherial,3460,Paddy,3800.0,1510,1510,December,2016,340.0,9.826589595375722,True
339,Badepally,3460,Paddy,3800.0,1586,1329,December,2016,340.0,9.826589595375722,True
340,Tandur,3460,Paddy,3800.0,1330,1300,December,2016,340.0,9.826589595375722,True
341,Warangal,3460,Paddy,3800.0,1430,1410,December,2016,340.0,9.826589595375722,True
342,Mallapur,3460,Paddy,3800.0,1510,1510,December,2016,340.0,9.826589595375722,True
343,Ibrahimpatnam,3460,Paddy,3800.0,1510,1510,December,2016,340.0,9.826589595375722,True
344,Badepally,3460,Paddy,3800.0,1660,1389,December,2016,340.0,9.826589595375722,True
345,Tandur,3460,Paddy,3800.0,1330,1300,December,2016,340.0,9.826589595375722,True
346,Warangal,3460,Paddy,3800.0,1440,1430,December,2016,340.0,9.826589595375722,True
347,Ibrahimpatnam,3460,Paddy,3800.0,1510,1510,December,2016,340.0,9.826589595375722,True
348,Badepally,3460,Paddy,3800.0,1532,1389,December,2016,340.0,9.826589595375722,True
349,Warangal,3460,Paddy,3800.0,1580,1550,December,2016,340.0,9.826589595375722,True
350,Badepally,3460,Paddy,3800.0,1596,1486,December,2016,340.0,9.826589595375722,True
351,Sardarnagar,3460,Paddy,3800.0,1600,1600,December,2016,340.0,9.826589595375722,True
352,Tandur,3460,Paddy,3800.0,1330,1300,December,2016,340.0,9.826589595375722,True
353,Sardarnagar,3460,Paddy,3800.0,1600,1600,December,2016,340.0,9.826589595375722,True
354,Warangal,3460,Paddy,3800.0,1430,1400,December,2016,340.0,9.826589595375722,True
355,Huzurabad,3460,Paddy,3800.0,1470,1470,December,2016,340.0,9.826589595375722,True
356,Mallapur,3460,Paddy,3800.0,1510,1510,December,2016,340.0,9.826589595375722,True
357,Badepally,3460,Paddy,3800.0,1616,1309,December,2016,340.0,9.826589595375722,True
358,Boppapur,3460,Paddy,3800.0,1470,1450,December,2016,340.0,9.826589595375722,True
359,Tandur,3460,Paddy,3800.0,1330,1270,December,2016,340.0,9.826589595375722,True
360,Sardarnagar,3460,Paddy,3800.0,1600,1600,December,2016,340.0,9.826589595375722,True
361,Warangal,3460,Paddy,3800.0,1420,1350,December,2016,340.0,9.826589595375722,True
362,Badepally,3460,Paddy,3800.0,1596,1469,December,2016,340.0,9.826589595375722,True
363,Boppapur,3460,Paddy,3800.0,1470,1450,December,2016,340.0,9.826589595375722,True
364,Sardarnagar,3460,Paddy,3800.0,1600,1600,December,2016,340.0,9.826589595375722,True
365,Warangal,3460,Paddy,3800.0,1420,1400,December,2016,340.0,9.826589595375722,True
366,Tandur,3460,Paddy,3800.0,1400,1330,December,2016,340.0,9.826589595375722,True
367,Badepally,3460,Paddy,3800.0,1614,1375,December,2016,340.0,9.826589595375722,True
368,Asifabad,3460,Paddy,3800.0,1510,1510,December,2016,340.0,9.826589595375722,True
369,Sardarnagar,3460,Paddy,3800.0,1600,1600,December,2016,340.0,9.826589595375722,True
370,Mahaboobnagar,1467,Jowar,1570.0,1380,1380,January,2016,103.0,7.021131561008861,True
371,Mahaboobnagar,1467,Jowar,1570.0,1265,1265,January,2016,103.0,7.021131561008861,True
372,Mahaboobnagar,1467,Jowar,1570.0,1520,1520,January,2016,103.0,7.021131561008861,True
373,Mahaboobnagar,1467,Jowar,1570.0,1500,1452,January,2016,103.0,7.021131561008861,True
374,Mahaboobnagar,1467,Jowar,1570.0,1302,1302,January,2016,103.0,7.021131561008861,True
375,Mahaboobnagar,1467,Jowar,1570.0,1580,1580,February,2016,103.0,7.021131561008861,True
376,Mahaboobnagar,1467,Jowar,1570.0,1490,1490,February,2016,103.0,7.021131561008861,True
377,Mahaboobnagar,1467,Jowar,1570.0,1510,1465,February,2016,103.0,7.021131561008861,True
378,Badepally,1467,Jowar,1570.0,1325,1169,October,2016,103.0,7.021131561008861,True
379,Mahaboobnagar,1467,Jowar,1570.0,1020,1020,October,2016,103.0,7.021131561008861,True
380,Badepally,1467,Jowar,1570.0,1251,1210,October,2016,103.0,7.021131561008861,True
381,Mahaboobnagar,1467,Jowar,1570.0,1112,1057,October,2016,103.0,7.021131561008861,True
382,Badepally,1467,Jowar,1570.0,1285,1210,October,2016,103.0,7.021131561008861,True
383,Mahaboobnagar,1467,Jowar,1570.0,1060,957,October,2016,103.0,7.021131561008861,True
384,Badepally,1467,Jowar,1570.0,1270,1270,October,2016,103.0,7.021131561008861,True
385,Mahaboobnagar,1467,Jowar,1570.0,1050,910,October,2016,103.0,7.021131561008861,True
386,Badepally,1467,Jowar,1570.0,1270,1270,October,2016,103.0,7.021131561008861,True
387,Mahaboobnagar,1467,Jowar,1570.0,941,910,October,2016,103.0,7.021131561008861,True
388,Badepally,1467,Jowar,1570.0,1230,1206,October,2016,103.0,7.021131561008861,True
389,Mahaboobnagar,1467,Jowar,1570.0,1121,1095,October,2016,103.0,7.021131561008861,True
390,Badepally,1467,Jowar,1570.0,1235,1210,October,2016,103.0,7.021131561008861,True
391,Mahaboobnagar,1467,Jowar,1570.0,1090,950,October,2016,103.0,7.021131561008861,True
392,Badepally,1467,Jowar,1570.0,1170,1170,October,2016,103.0,7.021131561008861,True
393,Mahaboobnagar,1467,Jowar,1570.0,1090,1088,October,2016,103.0,7.021131561008861,True
394,Mahaboobnagar,1467,Jowar,1570.0,1100,1037,October,2016,103.0,7.021131561008861,True
395,Badepally,1467,Jowar,1570.0,1117,1076,October,2016,103.0,7.021131561008861,True
396,Mahaboobnagar,1467,Jowar,1570.0,1082,1077,October,2016,103.0,7.021131561008861,True
397,Badepally,1467,Jowar,1570.0,1126,1070,October,2016,103.0,7.021131561008861,True
398,Mahaboobnagar,1467,Jowar,1570.0,1110,1020,October,2016,103.0,7.021131561008861,True
399,Badepally,1467,Jowar,1570.0,1131,1129,October,2016,103.0,7.021131561008861,True
400,Mahaboobnagar,1467,Jowar,1570.0,1096,1041,October,2016,103.0,7.021131561008861,True
401,Badepally,1467,Jowar,1570.0,1170,1170,October,2016,103.0,7.021131561008861,True
402,Mahaboobnagar,1467,Jowar,1570.0,1100,952,October,2016,103.0,7.021131561008861,True
403,Badepally,1467,Jowar,1570.0,1005,1005,October,2016,103.0,7.021131561008861,True
404,Mahaboobnagar,1467,Jowar,1570.0,1105,1085,October,2016,103.0,7.021131561008861,True
405,Badepally,1467,Jowar,1570.0,1155,1152,October,2016,103.0,7.021131561008861,True
406,Mahaboobnagar,1467,Jowar,1570.0,1123,1110,October,2016,103.0,7.021131561008861,True
407,Mahaboobnagar,1467,Jowar,1570.0,1135,1081,October,2016,103.0,7.021131561008861,True
408,Badepally,1467,Jowar,1570.0,1155,1155,October,2016,103.0,7.021131561008861,True
409,Badepally,1467,Jowar,1570.0,1110,1110,October,2016,103.0,7.021131561008861,True
410,Mahaboobnagar,1467,Jowar,1570.0,1136,1020,October,2016,103.0,7.021131561008861,True
411,Badepally,1467,Jowar,1570.0,1170,1139,October,2016,103.0,7.021131561008861,True
412,Mahaboobnagar,1467,Jowar,1570.0,1068,1020,October,2016,103.0,7.021131561008861,True
413,Badepally,1467,Jowar,1570.0,1221,1215,October,2016,103.0,7.021131561008861,True
414,Mahaboobnagar,1467,Jowar,1570.0,1090,1020,October,2016,103.0,7.021131561008861,True
415,Badepally,1467,Jowar,1570.0,1224,1219,October,2016,103.0,7.021131561008861,True
416,Mahaboobnagar,1467,Jowar,1570.0,1135,1100,October,2016,103.0,7.021131561008861,True
417,Badepally,1467,Jowar,1570.0,1210,1170,October,2016,103.0,7.021131561008861,True
418,Mahaboobnagar,1467,Jowar,1570.0,1151,1101,October,2016,103.0,7.021131561008861,True
419,Mahaboobnagar,1467,Jowar,1570.0,1131,1116,October,2016,103.0,7.021131561008861,True
420,Badepally,1467,Jowar,1570.0,1200,1103,November,2016,103.0,7.021131561008861,True
421,Mahaboobnagar,1467,Jowar,1570.0,1160,1132,November,2016,103.0,7.021131561008861,True
422,Badepally,1467,Jowar,1570.0,900,900,November,2016,103.0,7.021131561008861,True
423,Mahaboobnagar,1467,Jowar,1570.0,1152,1150,November,2016,103.0,7.021131561008861,True
424,Badepally,1467,Jowar,1570.0,1239,1230,November,2016,103.0,7.021131561008861,True
425,Mahaboobnagar,1467,Jowar,1570.0,1152,1135,November,2016,103.0,7.021131561008861,True
426,Badepally,1467,Jowar,1570.0,1103,1100,November,2016,103.0,7.021131561008861,True
427,Mahaboobnagar,1467,Jowar,1570.0,1152,1100,November,2016,103.0,7.021131561008861,True
428,Badepally,1467,Jowar,1570.0,1233,1224,November,2016,103.0,7.021131561008861,True
429,Mahaboobnagar,1467,Jowar,1570.0,1159,1000,November,2016,103.0,7.021131561008861,True
430,Badepally,1467,Jowar,1570.0,1215,1215,November,2016,103.0,7.021131561008861,True
431,Mahaboobnagar,1467,Jowar,1570.0,1218,1077,November,2016,103.0,7.021131561008861,True
432,Badepally,1467,Jowar,1570.0,1224,1224,November,2016,103.0,7.021131561008861,True
433,Mahaboobnagar,1467,Jowar,1570.0,1120,1050,November,2016,103.0,7.021131561008861,True
434,Badepally,1467,Jowar,1570.0,1224,1224,November,2016,103.0,7.021131561008861,True
435,Mahaboobnagar,1467,Jowar,1570.0,1139,1050,November,2016,103.0,7.021131561008861,True
436,Mahaboobnagar,1467,Jowar,1570.0,1111,1111,November,2016,103.0,7.021131561008861,True
437,Badepally,1467,Jowar,1570.0,1217,1215,November,2016,103.0,7.021131561008861,True
438,Mahaboobnagar,1467,Jowar,1570.0,1150,1000,November,2016,103.0,7.021131561008861,True
439,Badepally,1467,Jowar,1570.0,1196,1126,November,2016,103.0,7.021131561008861,True
440,Mahaboobnagar,1467,Jowar,1570.0,1000,980,November,2016,103.0,7.021131561008861,True
441,Badepally,1467,Jowar,1570.0,1206,1190,November,2016,103.0,7.021131561008861,True
442,Mahaboobnagar,1467,Jowar,1570.0,1060,1015,November,2016,103.0,7.021131561008861,True
443,Badepally,1467,Jowar,1570.0,1225,1225,November,2016,103.0,7.021131561008861,True
444,Mahaboobnagar,1467,Jowar,1570.0,1070,1070,November,2016,103.0,7.021131561008861,True
445,Mahaboobnagar,1467,Jowar,1570.0,1079,1000,November,2016,103.0,7.021131561008861,True
446,Badepally,1467,Jowar,1570.0,1221,1221,November,2016,103.0,7.021131561008861,True
447,Mahaboobnagar,1467,Jowar,1570.0,10,1090,November,2016,103.0,7.021131561008861,True
448,Badepally,1467,Jowar,1570.0,1236,1236,November,2016,103.0,7.021131561008861,True
449,Mahaboobnagar,1467,Jowar,1570.0,1070,1011,November,2016,103.0,7.021131561008861,True
450,Badepally,1467,Jowar,1570.0,1165,1165,November,2016,103.0,7.021131561008861,True
451,Mahaboobnagar,1467,Jowar,1570.0,1090,919,November,2016,103.0,7.021131561008861,True
452,Badepally,1467,Jowar,1570.0,1209,1209,November,2016,103.0,7.021131561008861,True
453,Mahaboobnagar,1467,Jowar,1570.0,1150,1111,November,2016,103.0,7.021131561008861,True
454,Badepally,1467,Jowar,1570.0,1215,1210,November,2016,103.0,7.021131561008861,True
455,Mahaboobnagar,1467,Jowar,1570.0,1110,1110,November,2016,103.0,7.021131561008861,True
456,Badepally,1467,Jowar,1570.0,1200,1200,November,2016,103.0,7.021131561008861,True
457,Mahaboobnagar,1467,Jowar,1570.0,1203,1102,November,2016,103.0,7.021131561008861,True
458,Badepally,1467,Jowar,1570.0,1206,1206,November,2016,103.0,7.021131561008861,True
459,Mahaboobnagar,1467,Jowar,1570.0,1212,1116,November,2016,103.0,7.021131561008861,True
460,Badepally,1467,Jowar,1570.0,1224,1224,November,2016,103.0,7.021131561008861,True
461,Mahaboobnagar,1467,Jowar,1570.0,1150,1150,November,2016,103.0,7.021131561008861,True
462,Badepally,1467,Jowar,1570.0,1200,1200,November,2016,103.0,7.021131561008861,True
463,Mahaboobnagar,1467,Jowar,1570.0,1162,1110,November,2016,103.0,7.021131561008861,True
464,Badepally,1467,Jowar,1570.0,1190,1210,December,2016,103.0,7.021131561008861,True
465,Mahaboobnagar,1467,Jowar,1570.0,1172,1140,December,2016,103.0,7.021131561008861,True
466,Badepally,1467,Jowar,1570.0,1236,1210,December,2016,103.0,7.021131561008861,True
467,Badepally,1467,Jowar,1570.0,1236,1236,December,2016,103.0,7.021131561008861,True
468,Badepally,1467,Jowar,1570.0,1215,1200,December,2016,103.0,7.021131561008861,True
469,Mahaboobnagar,1467,Jowar,1570.0,1186,1111,December,2016,103.0,7.021131561008861,True
470,Badepally,1467,Jowar,1570.0,1233,1215,December,2016,103.0,7.021131561008861,True
471,Mahaboobnagar,1467,Jowar,1570.0,1160,1155,December,2016,103.0,7.021131561008861,True
472,Badepally,1467,Jowar,1570.0,1224,1220,December,2016,103.0,7.021131561008861,True
473,Mahaboobnagar,1467,Jowar,1570.0,1189,1050,December,2016,103.0,7.021131561008861,True
474,Badepally,1467,Jowar,1570.0,1228,1237,December,2016,103.0,7.021131561008861,True
475,Badepally,1467,Jowar,1570.0,1242,1220,December,2016,103.0,7.021131561008861,True
476,Mahaboobnagar,1467,Jowar,1570.0,1161,1161,December,2016,103.0,7.021131561008861,True
477,Mahaboobnagar,1467,Jowar,1570.0,1191,1191,December,2016,103.0,7.021131561008861,True
478,Badepally,1467,Jowar,1570.0,1239,1238,December,2016,103.0,7.021131561008861,True
479,Mahaboobnagar,1467,Jowar,1570.0,1165,1157,December,2016,103.0,7.021131561008861,True
480,Badepally,1467,Jowar,1570.0,1236,1215,December,2016,103.0,7.021131561008861,True
481,Mahaboobnagar,1467,Jowar,1570.0,1189,1189,December,2016,103.0,7.021131561008861,True
482,Badepally,1467,Jowar,1570.0,1243,1235,December,2016,103.0,7.021131561008861,True
483,Mahaboobnagar,1467,Jowar,1570.0,1112,1000,December,2016,103.0,7.021131561008861,True
484,Badepally,1467,Jowar,1570.0,1251,1241,December,2016,103.0,7.021131561008861,True
485,Mahaboobnagar,1467,Jowar,1570.0,1167,1167,December,2016,103.0,7.021131561008861,True
486,Navabpet,1467,Jowar,1570.0,1090,1021,December,2016,103.0,7.021131561008861,True
487,Badepally,1467,Jowar,1570.0,1241,1228,December,2016,103.0,7.021131561008861,True
488,Mahaboobnagar,1467,Jowar,1570.0,1200,1162,December,2016,103.0,7.021131561008861,True
489,Badepally,1467,Jowar,1570.0,1233,1242,December,2016,103.0,7.021131561008861,True
490,Mahaboobnagar,1467,Jowar,1570.0,1175,1175,December,2016,103.0,7.021131561008861,True
491,Badepally,1467,Jowar,1570.0,1243,1243,December,2016,103.0,7.021131561008861,True
492,Mahaboobnagar,1467,Jowar,1570.0,1189,1189,December,2016,103.0,7.021131561008861,True
493,Badepally,1467,Jowar,1570.0,1248,1239,December,2016,103.0,7.021131561008861,True
494,Mahaboobnagar,1467,Jowar,1570.0,1162,1100,December,2016,103.0,7.021131561008861,True
495,Badepally,1467,Jowar,1570.0,1247,1241,December,2016,103.0,7.021131561008861,True
496,Mahaboobnagar,1467,Jowar,1570.0,1050,1000,December,2016,103.0,7.021131561008861,True
497,Mahaboobnagar,1467,Jowar,1570.0,1165,1155,December,2016,103.0,7.021131561008861,True
498,Badepally,1467,Jowar,1570.0,1239,1239,December,2016,103.0,7.021131561008861,True
499,Mahaboobnagar,1467,Jowar,1570.0,1185,1145,December,2016,103.0,7.021131561008861,True
500,Badepally,1467,Jowar,1570.0,1239,1230,December,2016,103.0,7.021131561008861,True
501,Mahaboobnagar,1467,Jowar,1570.0,1191,1188,December,2016,103.0,7.021131561008861,True
502,Badepally,1467,Jowar,1570.0,1232,1216,December,2016,103.0,7.021131561008861,True
503,Mahaboobnagar,1467,Jowar,1570.0,1189,1168,December,2016,103.0,7.021131561008861,True
504,Mahaboobnagar,1467,Jowar,1570.0,1185,1185,December,2016,103.0,7.021131561008861,True
505,Siddipet,941,Maize,1325.0,1510,1496,January,2016,384.0,40.807651434643994,False
506,Warangal,941,Maize,1325.0,1430,1400,January,2016,384.0,40.807651434643994,False
507,Jammikunta,941,Maize,1325.0,1480,1480,January,2016,384.0,40.807651434643994,False
508,Siddipet,941,Maize,1325.0,1510,1494,January,2016,384.0,40.807651434643994,False
509,Warangal,941,Maize,1325.0,1450,1415,January,2016,384.0,40.807651434643994,False
510,Jammikunta,941,Maize,1325.0,1490,1490,January,2016,384.0,40.807651434643994,False
511,Siddipet,941,Maize,1325.0,1512,1502,January,2016,384.0,40.807651434643994,False
512,Narsampet,941,Maize,1325.0,0,1410,January,2016,384.0,40.807651434643994,False
513,Warangal,941,Maize,1325.0,1450,1440,January,2016,384.0,40.807651434643994,False
514,Jammikunta,941,Maize,1325.0,1487,1468,January,2016,384.0,40.807651434643994,False
515,Suryapet,941,Maize,1325.0,1311,1311,January,2016,384.0,40.807651434643994,False
516,Siddipet,941,Maize,1325.0,1498,1470,January,2016,384.0,40.807651434643994,False
517,Warangal,941,Maize,1325.0,1450,1440,January,2016,384.0,40.807651434643994,False
518,Mahaboobnagar,941,Maize,1325.0,1312,1312,January,2016,384.0,40.807651434643994,False
519,Siddipet,941,Maize,1325.0,1505,1482,January,2016,384.0,40.807651434643994,False
520,Warangal,941,Maize,1325.0,1460,1440,January,2016,384.0,40.807651434643994,False
521,Jammikunta,941,Maize,1325.0,1486,1450,January,2016,384.0,40.807651434643994,False
522,Siddipet,941,Maize,1325.0,1464,1400,January,2016,384.0,40.807651434643994,False
523,Warangal,941,Maize,1325.0,1470,1420,January,2016,384.0,40.807651434643994,False
524,Siddipet,941,Maize,1325.0,1511,1500,January,2016,384.0,40.807651434643994,False
525,Warangal,941,Maize,1325.0,1506,1450,January,2016,384.0,40.807651434643994,False
526,Suryapet,941,Maize,1325.0,1355,1355,January,2016,384.0,40.807651434643994,False
527,Siddipet,941,Maize,1325.0,1495,1465,January,2016,384.0,40.807651434643994,False
528,Warangal,941,Maize,1325.0,1500,1460,January,2016,384.0,40.807651434643994,False
529,Mahaboobnagar,941,Maize,1325.0,1359,1359,January,2016,384.0,40.807651434643994,False
530,Siddipet,941,Maize,1325.0,1508,1470,January,2016,384.0,40.807651434643994,False
531,Narsampet,941,Maize,1325.0,1461,1461,January,2016,384.0,40.807651434643994,False
532,Warangal,941,Maize,1325.0,1518,1510,January,2016,384.0,40.807651434643994,False
